Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,gaming kb ,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,gaming kb ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,gaming kb ,keyboard
lenovo,intel(r) core(tm) i9-14900hx,32,gaming kb ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,gaming kb ,keyboard
asus,12th gen intel(r) core(tm) i5-12400,12,gaming kb,keyboard
hp,amd ryzen 5 5600h with radeon graphics         ,12,gaming kb,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400,16,gaming kb,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-4440 cpu @ 3.10ghz,4,gaming kb,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,g-come,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,g-come,mouse
hp,12th gen intel(r) core(tm) i5-12500h,16,evision_inc.,keyboard
hp,12th gen intel(r) core(tm) i5-12500h,16,evision_inc.,mouse
"micro-star international co., ltd.",amd ryzen 5 5500gt with radeon graphics        ,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500gt with radeon graphics        ,12,evision,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,evision,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,evision,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,evision,mouse
hp,13th gen intel(r) core(tm) i5-13420h,12,evision,keyboard
hp,13th gen intel(r) core(tm) i5-13420h,12,evision,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,evision,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,evision,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i7-11700k @ 3.60ghz,16,evision,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i7-11700k @ 3.60ghz,16,evision,mouse
asustek computer inc.,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,evision,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,evision,mouse
lenovo,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,evision,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,evision,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,evision,mouse
acer,13th gen intel(r) core(tm) i5-13420h,12,evision,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,evision,mouse
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,evision,keyboard
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,evision,mouse
system manufacturer,amd ryzen 5 1500x quad-core processor          ,8,evision,keyboard
system manufacturer,amd ryzen 5 1500x quad-core processor          ,8,evision,mouse
"micro-star international co., ltd.",amd ryzen 5 4600g with radeon graphics,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 4600g with radeon graphics,12,evision,mouse
to be filled by o.e.m.,amd ryzen 5 5500                               ,12,evision,keyboard
to be filled by o.e.m.,amd ryzen 5 5500                               ,12,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,evision,mouse
hp,amd ryzen 5 5600h with radeon graphics         ,12,evision,keyboard
hp,amd ryzen 5 5600h with radeon graphics         ,12,evision,mouse
to be filled by o.e.m.,amd ryzen 5 5600x 6-core processor             ,12,evision,keyboard
to be filled by o.e.m.,amd ryzen 5 5600x 6-core processor             ,12,evision,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,evision,mouse
asus,amd ryzen 5 8400f 6-core processor             ,12,evision,keyboard
asus,amd ryzen 5 8400f 6-core processor             ,12,evision,mouse
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,6,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,6,evision,mouse
system manufacturer,amd ryzen 7 3700x 8-core processor             ,16,evision,keyboard
system manufacturer,amd ryzen 7 3700x 8-core processor             ,16,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,evision,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,evision,mouse
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,evision,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,evision,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,evision,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,evision,mouse
"micro-star international co., ltd.",amd ryzen 9 9900x 12-core processor            ,24,evision,keyboard
"micro-star international co., ltd.",amd ryzen 9 9900x 12-core processor            ,24,evision,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,evision,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,evision,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,evision,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,evision,mouse
lenovo,intel(r) core(tm) i7-14700hx,28,evision,keyboard
lenovo,intel(r) core(tm) i7-14700hx,28,evision,mouse
asus,intel(r) core(tm) i7-14700k,28,evision,keyboard
asus,intel(r) core(tm) i7-14700k,28,evision,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,evision,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,evision,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i7-14700k,28,evision,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i7-14700k,28,evision,mouse
system manufacturer,intel(r) core(tm) i3-8100 cpu @ 3.60ghz,4,evision,keyboard
system manufacturer,intel(r) core(tm) i3-8100 cpu @ 3.60ghz,4,evision,mouse
hp,amd ryzen 5 5600h with radeon graphics         ,12,evga corporation,keyboard
hp,amd ryzen 5 5600h with radeon graphics         ,12,evga corporation,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,endgame gear,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,endgame gear,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,e-signal/a-one,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,e-signal/a-one,mouse
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,e-signal/a-one,keyboard
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,e-signal/a-one,mouse
"gigabyte technology co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,e-signal/a-one,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,e-signal/a-one,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,e-signal/a-one,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,e-signal/a-one,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,e-signal,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,e-signal,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11260h @ 2.60ghz,12,e-signal,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11260h @ 2.60ghz,12,e-signal,mouse
asustek computer inc.,11th gen intel(r) core(tm) i5-11300h @ 3.10ghz,8,e-signal,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i5-11300h @ 3.10ghz,8,e-signal,mouse
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,e-signal,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,e-signal,mouse
hp,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,e-signal,keyboard
hp,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,e-signal,mouse
asustek computer inc.,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,e-signal,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,e-signal,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,e-signal,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,e-signal,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,e-signal,keyboard
acer,13th gen intel(r) core(tm) i5-13500hx,20,e-signal,keyboard
acer,13th gen intel(r) core(tm) i5-13500hx,20,e-signal,mouse
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,e-signal,keyboard
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,e-signal,mouse
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,e-signal,keyboard
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,e-signal,mouse
"gigabyte technology co., ltd.",amd ryzen 5 3600 6-core processor              ,12,e-signal,keyboard
"micro-star international co., ltd",amd ryzen 5 3600 6-core processor              ,12,e-signal,keyboard
"micro-star international co., ltd",amd ryzen 5 3600 6-core processor              ,12,e-signal,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,e-signal,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,e-signal,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,e-signal,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,e-signal,mouse
to be filled by o.e.m.,amd ryzen 7 5700g with radeon graphics         ,16,e-signal,keyboard
to be filled by o.e.m.,amd ryzen 7 5700g with radeon graphics         ,16,e-signal,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,e-signal,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,e-signal,mouse
to be filled by o.e.m.,amd ryzen 7 5800x 8-core processor             ,16,e-signal,keyboard
to be filled by o.e.m.,amd ryzen 7 5800x 8-core processor             ,16,e-signal,mouse
lenovo,amd ryzen 7 6800h with radeon graphics         ,16,e-signal,keyboard
lenovo,amd ryzen 7 6800h with radeon graphics         ,16,e-signal,mouse
"micro-star international co., ltd.",amd ryzen 9 5950x 16-core processor            ,32,e-signal,keyboard
"micro-star international co., ltd.",amd ryzen 9 5950x 16-core processor            ,32,e-signal,mouse
dell inc.,intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,e-signal,keyboard
dell inc.,intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,e-signal,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700hx,28,e-signal,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700hx,28,e-signal,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 9 275hx,24,e-signal,keyboard
"micro-star international co., ltd.",intel(r) core(tm) ultra 9 275hx,24,e-signal,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,e-signal,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,e-signal,mouse
to be filled by o.e.m.,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,e-signal,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,ducky,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,ducky,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700,20,ducky,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700,20,ducky,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,drunkdeer,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,drunkdeer,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,drunkdeer,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,drunkdeer,mouse
asus,13th gen intel(r) core(tm) i5-13400f,16,djp inc.,mouse
lenovo,amd ryzen 3 7330u with radeon graphics         ,4,djp inc.,keyboard
lenovo,amd ryzen 3 7330u with radeon graphics         ,4,djp inc.,mouse
"micro-star international co., ltd.",amd ryzen 9 7950x3d 16-core processor          ,32,djp inc.,mouse
asus,12th gen intel(r) core(tm) i7-12700k,20,dell,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,dell,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,dell,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,dell,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,dell,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,dell,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,dakai,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14600k,20,dakai,keyboard
asus,intel(r) core(tm) i5-14600k,20,dakai,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,cx,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,cx,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 265k,20,cx,keyboard
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 265k,20,cx,mouse
hp,13th gen intel(r) core(tm) i5-13420h,12,cx,keyboard
hp,13th gen intel(r) core(tm) i5-13420h,12,cx,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,cx,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,cx,mouse
lenovo,11th gen intel(r) core(tm) i9-11950h @ 2.60ghz,16,cx,keyboard
lenovo,11th gen intel(r) core(tm) i9-11950h @ 2.60ghz,16,cx,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,cx,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,cx,mouse
acer,13th gen intel(r) core(tm) i5-13420h,12,cx,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,cx,mouse
system manufacturer,amd ryzen 5 3600 6-core processor              ,12,cx,keyboard
system manufacturer,amd ryzen 5 3600 6-core processor              ,12,cx,mouse
biostar group,amd ryzen 5 5600 6-core processor              ,12,cx,keyboard
biostar group,amd ryzen 5 5600 6-core processor              ,12,cx,mouse
dell inc.,amd ryzen 5 5600h with radeon graphics         ,12,cx,keyboard
dell inc.,amd ryzen 5 5600h with radeon graphics         ,12,cx,mouse
asrock,amd ryzen 5 7500f 6-core processor             ,12,cx,keyboard
asrock,amd ryzen 5 7500f 6-core processor             ,12,cx,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,cx,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,cx,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,cx,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,cx,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,cx,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,cx,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,cx,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,cx,mouse
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,cx,keyboard
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,cx,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,cx,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,cx,mouse
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,cx,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,cx,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,cx,keyboard
